date,views,likes,comments,shares,total engagements,engagement rate %,company name,post topic,post url,post content,number of faces,face emotion,face position,face area %,objects,number of objects,object 1,object 1 position,object 1 area %,object 2,object 2 position,object 2 area %,text length,dominant colour,cta,cta position,cta area %,logos,logo 1 name,logo 1 position,logo 1 area %,logo 2 name,logo 2 position,logo 2 area %,number of persons,person area %
2023-08-28,2156,4,0,0,4,0.19,Infosys,Thought Leader,https://twitter.com/Infosys/status/1696062575111213344,".
@shambhulingayya
, Infosys, in this article examines why businesses must proactively embrace Zero Trust framework to fortify security in today’s evolving threat landscape. Read more: http://bit.ly/3YVITCM #cybersecurity #fortifycyber",1,Joy,center-right,6.997773,"Glasses, Person, Hat, Outerwear",4,Person,center-right,39.27478364,Glasses,center-right,2.026887648,116,goldenrod,,,,Infosys,Infosys,top-left,1.42566426,,,,1,39.27478364
2023-08-30,2471,9,0,0,9,0.37,Infosys,Thought Leader,https://twitter.com/Infosys/status/1696884158138654892,"Listen to the experts 
@niranvs
, Infosys and 
@rajuviataws
, AWS speak on the significance of #qualityengineering in enabling smoother, faster and efficient cloud migration. Read more at 
@techreview
. http://bit.ly/3OT3yCN 
@AWS_Partners
 #InfosysCobalt",1,Joy,center-left,2.102595607,"Person, Top, Outerwear",3,Person,center-left,39.07593562,Top,bottom-left,28.00595558,112,silver,,,,Infosys,Infosys,top-left,1.670250346,,,,1,39.07593562
2023-08-29,2529,7,0,0,7,0.28,Infosys,Employee Branding,https://twitter.com/Infosys/status/1696409852187185380,Infosys provides Brenna the environment to push her boundaries and achieve her goals! Add more meaning to your career when you work with Infosys. http://infy.com/44sFGvp #ThisIsInfosys #BuildWhatsNext #Careers,1,Joy,center-left,2.743721084,Person,1,Person,center-left,10.16495849,,,,149,darkmagenta,,,,Infosys,Infosys,top-left,1.536682089,,,,1,10.16495849
2023-08-30,2219,7,0,0,7,0.32,Infosys,Offerings,https://twitter.com/Infosys/status/1696847740343362007,Stay ahead with tailored solutions of Infosys A3 Framework which is a structured approach that helps clients assess their technology landscape with respect to their vision and transformation goals and offer guided adoption of #Microsoft Industry Clouds. http://bit.ly/484S2Ns,,,,,Mobile phone,1,Mobile phone,center-right,12.78584375,,,,88,silver,,,,Infosys,Infosys,top-left,1.382276148,,,,0,0
2023-08-31,4872,9,0,0,9,0.19,Infosys,Offerings,https://twitter.com/Infosys/status/1697164830803718223,From satellite TV to #5G supremacy! Discover how a major communication provider partnered with Infosys and achieved the true harmony between innovation and regulatory compliance. http://infy.com/45uajSz #DevOps,1,Joy,center-right,0.5544463216,"Person, Helmet",2,Person,bottom-right,11.80743619,Helmet,center-right,1.416060493,82,darkslateblue,Open RAN,center-left,1.05859315,Infosys,Infosys,top-left,1.430655813,,,,1,11.80743619
2023-08-29,4318,46,2,0,48,1.12,Cognizant,Awards & Recognition,https://twitter.com/Cognizant/status/1696568813314286006,"Cognizant receives four #GoogleCloudPartner awards for accomplishments in key areas—increased client engagement with a sustainability focus, improved scalability via data migration and modernization, and growing certifications via a consulting-led strategy. 
@gcloudpartners",,,,,,,,,,,,,650,midnightblue,,,,,,,,,,,,
2023-08-30,2413,16,1,0,17,0.71,HCL,Awards & Recognition,https://twitter.com/hcltech/status/1696772499063849166,"We are thrilled to share that HCLTech has been recognized as Google Cloud Social Impact Partner of the Year and Google Cloud Global Expansion Partner of the Year 2023. Join us at #GoogleCloudNext, where HCLTech is a luminary sponsor. https://bit.ly/45K5DHQ  #CloudSMART",,,,,"Lighting, Sculpture",2,Lighting,center-right,13.42665268,Sculpture,center-right,11.15920049,128,darkslategray,,,,,,,,,,,0,0
2023-08-31,2631,19,1,0,20,0.77,Cognizant,Events,https://twitter.com/Cognizant/status/1697006715361722512,"Did you say🍕? Anup Prasad and Yasaswi Pulavarti share what it takes to deliver delight through #ecommerce modernization with 
@PapaJohns
, “Going from order to doorstep in approximately 30 minutes requires perfection in technology and operations,” said Anup at #GoogleCloudNext",6,Joy,bottom-right,0.8313148789,"Person, Person, Person, Person, Suit, Suit, Suit",7,Person,bottom-center,13.01536184,Person,bottom-right,7.150763105,286,darkslategray,,,,,,,,,,,4,25.27590295
2023-08-31,1320,7,0,0,7,0.54,Capgemini,ESG,https://twitter.com/Capgemini/status/1697225363447795955,Can nature keep up with the pace of our demands? Learn why our concept of time clashes with the pace of sustainability and why we should #rethink a rhythm more compatible with #PlanetaryBoundaries: https://bit.ly/3L2Q5ak,,,,,,,,,,,,,110,teal,,,,"Salesforce.com, Capgemini",Salesforce.com,top-right,0.9516256939,Capgemini,top-right,1.650109578,,
2023-10-03,1677,11,0,0,11,0.66,Infosys,Offerings,https://twitter.com/Infosys/status/1709126054265139543,"To ensure digital adoption, organizations need to create digital experiences that are not merely efficient and user-friendly but those that connect and engage employees. 
@infosys_IKI
 explains the best practices.
Read here: http://infy.com/3Zyf77i",2,Joy,center-right,1.572723084,"Person, Person, Coat, Plant, Table top",5,Person,center-right,23.27333259,Person,center,17.05499402,73,darkslategray,,,,,,,,,,,2,40.32832661
2023-10-03,3231,23,0,0,23,0.72,Infosys,Awards & Recognition,https://twitter.com/Infosys/status/1709254025579987335,"Sanchez Vicario harbored the spirit of a hustler and exuded determination on court. Listen to her take on tenacity in this #TennisWorthy clip.
#ExperienceTheNext #ITHFWithInfosys",,,,,Building,1,Building,center,81.54183771,,,,89,darkslategray,,,,Infosys,Infosys,top-left,1.449933906,,,,0,0
2023-10-04,1712,12,1,0,13,0.76,Infosys,Awards & Recognition,https://twitter.com/Infosys/status/1709516631766974953,"In episode 2 of #SETChronicles, Paul Hardy, Innovation Officer, EMEA, 
@ServiceNow
, shares his perspective on GBS and how it can be extremely successful for organizations if done right. http://infy.com/46heGk7 #InfosysCobalt #RedefiningServiceExperience",,,,,,,,,,,,,110,darkslategray,,,,,,,,,,,,
2023-10-04,1397,3,1,0,4,0.29,Infosys,Offerings,https://twitter.com/Infosys/status/1709523768282902992,"Companies today are struggling to meet their employees’ evolving needs. It’s crucial to prioritize human connection, and organizations must look from a fresh and empathetic lens, engaging employees on an emotional level. http://infy.com/3RDL8ZI",2,Joy,center-right,0.3451850714,"Person, Couch, Person, Furniture",4,Couch,center-right,24.67663688,Person,center-right,7.984660653,166,darkslategray,,,,,,,,,,,2,14.23116953
2023-10-09,2726,8,0,0,8,0.3,Infosys,Offerings,https://twitter.com/Infosys/status/1711373454857961803,"Generative AI is becoming a customer-driven value initiative as IT companies keep trying to realize its potential. Read this article where Satish HC, Infosys, talks about the use cases of #GenerativeAI and how Infosys is leveraging the technology for its clients.
#InfosysTopaz #AIFirst https://bit.ly/3Q7WRP2",2,Joy,center,2.018123176,"Top, Person, Person, Top",4,Person,center-right,24.14137283,Person,center,19.64349534,60,darkgray,,,,Infosys,Infosys,top-left,1.75702657,,,,2,43.78486817
2023-10-10,1458,2,1,0,3,0.21,Infosys,Offerings,https://twitter.com/Infosys/status/1711667896856752456,"Learn how leading companies prioritize user experience in their development processes and how #QualityEngineering and PCVD work together to create the future of continuous value delivery.
Read 
@MJwalant
's latest blog here. http://infy.com/3F9fImn #Infytesting #AIFirstQuality",1,Joy,center-right,2.906235601,"Glasses, Person, Laptop, Top",4,Person,center-right,23.62610086,Laptop,bottom-center,10.06311314,91,dimgray,,,,Infosys,Infosys,top-left,1.430655813,,,,1,23.62610086
2023-10-10,1735,3,0,0,3,0.18,Infosys,D&I,https://twitter.com/Infosys/status/1711645243487994057,"Automate processes, improve insights, and enhance customer satisfaction with the cloud-based billing solution that's changing the game. 
Check out the blog by Nimit Bedi to learn more: http://infy.com/3QbIzwW
 
#InfosysCobalt 
@simplusnow
 
@FluidoTweets",1,Joy,center-left,3.572785856,"Glasses, Person, Person",3,Person,center-left,8.8378062,Glasses,center-left,1.635836125,125,midnightblue,,,,Infosys,Infosys,top-left,1.514375413,,,,2,18.15060542
2023-10-10,1779,8,1,0,9,0.51,Infosys,Offerings,https://twitter.com/Infosys/status/1711652800340349339,Learn how an Infosys generative AI-based solution built on Amazon #Bedrock enhanced productivity and levelled the playing field for newcomers in #MRO. http://go.aws/3PmmqtU,1,Joy,center-right,1.749347258,Person,1,Person,center-right,24.55619617,,,,66,darkslategray,,,,,,,,,,,1,24.55619617
2023-10-11,1954,10,2,0,12,0.62,Infosys,Awards & Recognition,https://twitter.com/Infosys/status/1712045386129412407,"Infosys secures a spot on 
@SustainabltyMag
's list of Top 10 sustainable technology companies, pioneering digital services for carbon neutrality and powering 44% of their energy needs through renewables. Learn more here: https://bit.ly/45qCrFe #sustainability",1,Joy,center-right,6.24174474,"Tie, Person",2,Person,center-right,40.83385158,Tie,bottom-right,2.676268613,83,darkorchid,,,,Infosys,Infosys,top-left,1.636845339,,,,1,40.83385158
2023-10-11,1351,6,0,0,6,0.45,Infosys,Awards & Recognition,https://twitter.com/Infosys/status/1712022734161449213,"This #InternationalDayOfTheGirlChild, we celebrate the limitless potential within every girl. Together, with tools, knowledge, and the best opportunities available to all, we can create a world where every girl can achieve her dream: no matter what it is! 💫📚⚙️",,,,,Tableware,1,Tableware,center-right,19.87409144,,,,94,darkgray,,,,Infosys,Infosys,top-left,1.267086469,,,,0,0
2023-10-12,297,1,0,0,1,0.34,Infosys,Offerings,https://twitter.com/Infosys/status/1712354918223184243,"Discover how AI integration and cloud-based automation are revolutionizing QR code and barcode scanning on mobile devices. 
Read the insightful blog post authored by Gowrisankar Rajendran. http://infy.com/48RtuYm
#InfyTesting #AIFirstQuality #ConnectedDevice
",,,,,,,,,,,,,103,darkslategray,,,,Infosys,Infosys,top-left,1.430655813,,,,,
2023-10-12,1355,2,0,0,2,0.15,Infosys,Thought Leader,https://twitter.com/Infosys/status/1712392670931202206,"For Aziza Infosys isn't just a workplace; it's a springboard for career growth. Add more meaning to your career and amplify your potential here at Infosys! http://infy.com/46JspAi 
#ThisIsInfosys #BuildWhatsNext #Careers",1,Joy,center-left,2.27720276,"Glasses, Person",2,Glasses,center-left,0.9804303897,Person,center-left,9.048416725,163,midnightblue,,,,Infosys,Infosys,top-left,1.519904459,,,,1,9.048416725
2023-10-13,3358,10,0,0,10,0.3,Infosys,Offerings,https://twitter.com/Infosys/status/1712792808279396721,"‘Road to Quantum Cryptography’ by Aseem Rajvanshi & Vittal Setty has been featured in MIT Technology Review!
Discover the future of #cybersecurity and how it’s shaping our digital future here: http://bit.ly/45vuQp4

#iCETS",,,,,"Laptop, Computer keyboard, Lighting",3,Laptop,center-right,25.67731802,Computer keyboard,bottom-right,5.077399681,193,gray,,,,Infosys,Infosys,top-left,1.064814815,,,,0,0
2023-10-13,2234,6,0,0,6,0.27,Infosys,ESG,https://twitter.com/Infosys/status/1712747509481635865,"Discover the synergy of digitisation and #sustainability with Infosys’ 
@akdash1
, as he shares insights on unlocking new opportunities for organisations and paving the way for a greener future in his Q&A with 
@SustainabltyMag
. https://bit.ly/3tq7SlT",,,,,,,,,,,,,82,darkslategray,,,,Infosys,Infosys,top-left,1.686296296,,,,,
2023-10-06,1326,12,1,0,13,0.99,HCL,Events,https://twitter.com/hcltech/status/1710303461391163422,"📺 Premiering today on CBS New York (WCBS-TV), at 11:35 PM ET.
📷Watch the trailer here:",1,Joy,center-right,1.219969051,"Helmet, Person",2,Person,center-right,20.06855625,Helmet,center-right,2.42909074,105,gainsboro,,,,,,,,,,,1,20.06855625
2023-10-04,1378,5,2,0,7,0.51,Infosys,Offerings,https://twitter.com/Infosys/status/1709538859858489701,#Digitization and #Automation of #Mortgage value chain with Infosys Mortgage Solutions can help scale up your business and deliver AHT and cost savings. Find out more about the solution here: http://infy.com/3trn16f,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-06,2543,7,1,0,8,0.32,Infosys,Offerings,https://twitter.com/Infosys/status/1710263637686821168,"Congratulations 
@iga_swiatek
 for winning your semi-final yesterday with an astounding 86.7% wins on first serve points and overall 80% points won in the match.

#IgaStats #IgaXInfosys",,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-09,2215,5,0,0,5,0.23,Infosys,Thought Leader,https://twitter.com/Infosys/status/1711282855488237695,"The rise of Generative AI systems have also raised ethical concerns like bias, privacy, IP infringement, etc. Read this article by Balakrishna D. R. (Bali) to know how enterprises can balance innovation with responsibility. http://bit.ly/3tq7ljS #InfosysTopaz #ResponsibleAI",1,Joy,center-right,0.6773153125,"Person, Outerwear",2,Person,center-right,5.504617439,Outerwear,center-right,3.697059038,106,darkmagenta,,,,Infosys,Infosys,top-left,1.533942559,,,,1,5.504617439
2023-10-10,1814,6,1,0,7,0.39,Infosys,Offerings,https://twitter.com/Infosys/status/1711675443454071251,"Before you hustle, grab a bite and flex your muscle! 💪 🥪 Well-nourished you are more productive. #WorldMentalHealth2023 #ForwardwithInfosys",3,Joy,center,0.4181385348,"Person, Person",2,Person,bottom-center,8.847849112,Person,bottom-center,6.098156909,96,darkslategray,,,,Infosys,Infosys,top-left,1.603440332,,,,2,14.94600602
2023-10-10,1778,4,1,0,5,0.29,Infosys,Awards & Recognition,https://twitter.com/Infosys/status/1711717605445193765,Infosys helps Cummins to secure their identities by facilitating better password management and establishing access governance. Know more about this engagement: http://infy.com/46nbPWV #fortifycyber #cybersecurity,1,Joy,center,5.575180464,"Person, Outerwear, Hat",3,Person,center-right,43.86901022,Outerwear,bottom-right,23.268121,93,peru,,,,Infosys,Infosys,top-left,1.566579634,,,,1,43.86901022
2023-10-11,1761,6,0,0,6,0.35,Infosys,Topical,https://twitter.com/Infosys/status/1712128427082273062,"#InfosysQ2FY24 results to be announced on Oct 12, 2023. https://infy.com/Q2FY24",,,,,"Animal, Animal, Animal",3,Animal,center-left,9.949170507,Animal,bottom-center,9.1986633,112,cornflowerblue,,,,,,,,,,,0,0
2023-10-11,1234,7,0,0,7,0.57,Infosys,ESG,https://twitter.com/Infosys/status/1712089131210162414,We all need a friend who will sit with us in silence when words don’t work. 😊 Friendships that heal! 💖 #WorldMentalHealthDay #ForwardwithInfosys,2,Joy,top-right,0.3570880049,"Pants, Pants, Person, Coat, Coat, Person, Person",7,Person,center,10.08101586,Coat,center-right,4.527269481,62,darkslategray,,,,Infosys,Infosys,top-left,1.533942559,,,,3,33.17711968
2023-10-11,1414,6,0,0,6,0.43,Infosys,Offerings,https://twitter.com/Infosys/status/1712007633455006185,"Shambhulingayya Aralelemath, Infosys, in this article highlights that a security-aware ecosystem requires a well-considered approach, with participation from all sections of employees and sponsorship from the senior leadership.",5,Joy,center-right,0.3689909384,"Person, Person, Person, Person, Clothing, Suit, Suit, Table top, Clothing, Person",10,Person,bottom-center,6.254086462,Person,center-right,4.661553936,107,darkslategray,,,,Infosys,Infosys,top-left,1.708646905,,,,5,19.28586554
